user_id,group,A_obs,Y_obs,Y0_true,Y1_true,S0_true,S1_true,delta_true,delta_step_true,p,q,tau_p,tau_q,p_treated,q_treated,x1,x2,x3,x4,x5,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,pre_13,pre_14,pre_15,pre_16,pre_17,pre_18,pre_19,pre_20,pre_21,pre_22,pre_23,pre_24,pre_25,pre_26,pre_27,pre_28,pre_29,pre_30,post0_1,post1_1,post0_2,post1_2,post0_3,post1_3,post0_4,post1_4,post0_5,post1_5,post0_6,post1_6,post0_7,post1_7,post0_8,post1_8,post0_9,post1_9,post0_10,post1_10,post0_11,post1_11,post0_12,post1_12,post0_13,post1_13,post0_14,post1_14,post0_15,post1_15,post0_16,post1_16,post0_17,post1_17,post0_18,post1_18,post0_19,post1_19,post0_20,post1_20,post0_21,post1_21,post0_22,post1_22,post0_23,post1_23,post0_24,post1_24,post0_25,post1_25,post0_26,post1_26,post0_27,post1_27,post0_28,post1_28,post0_29,post1_29,post0_30,post1_30
7233,A,0,1.0,1.0,1.0,1,1,0.0,0,0.9867276002095664,0.18938560983689828,0.17507218539826913,0.08832122846359247,0.9890512282463572,0.1726588401227768,3.42329860740835,-0.20147343341787055,1.6541040891685022,-2.585282439202456,-0.27047023460527153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4980,B,0,0.5666666666666667,0.5666666666666667,0.6,0,0,0.033333333333333326,0,0.5782448317561405,0.6548276663868793,0.05830844479023538,0.29302578987444217,0.602836719698684,0.4629462722122263,-0.7147477503092114,-2.240987322753276,0.10174839861600972,0.580608481022411,0.5785542232603268,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0
320,B,1,0.4,0.2,0.4,0,0,0.2,0,0.34111249248697234,0.8370587675193359,0.25374100821108303,0.08416535425420522,0.5082992729410155,0.7666074198194827,-1.1903661362376,-0.6588734778889406,-0.9341568622419931,-1.3139247002374128,1.0827458252894175,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1
9816,A,0,0.2,0.2,0.2,0,0,0.0,0,0.5233843759921296,0.786703529894775,0.1538486097974274,0.11032964052411497,0.5967110271534738,0.6999068122424321,-0.4049723419595131,-0.35698741311232113,-0.5524243731925054,-0.2809266094942135,-0.00811086100215758,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5299,A,1,0.7666666666666667,0.8,0.7666666666666667,1,1,-0.033333333333333326,0,0.8023564452043119,0.6092698139420673,0.1479215845710496,0.3833254554261294,0.8315921930099451,0.3757211850353312,1.2556704097349487,1.269433027079119,1.561918878692175,0.2659985697587513,2.1678049680878106,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1783,A,0,0.9666666666666667,0.9666666666666667,0.8333333333333334,1,1,-0.1333333333333333,0,0.9119647655788965,0.3074496980008321,0.15962079470524776,0.19532042139471553,0.9260170196592559,0.24739849342963155,0.8390098153007263,-0.9754700667015576,0.9994716680081683,0.5009955693472801,1.1975696644619034,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5316,A,0,0.23333333333333334,0.23333333333333334,0.6,0,0,0.36666666666666664,0,0.24229378910411492,0.7276494090220502,0.4193459203493456,0.13280042460786523,0.5600347974666652,0.6310172585382597,-0.15345497244086595,1.1419605432591813,-1.623595401441984,0.024477968595076054,0.5395886263906956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1
8417,B,1,0.4666666666666667,0.1,0.4666666666666667,0,0,0.3666666666666667,0,0.0889446802405053,0.8176705459696515,0.5346474810348449,0.16214026802139253,0.5760381120333143,0.6850932244929338,-1.2254853153931986,0.4279140570912403,-1.4988869063684698,-0.18744850309954833,-2.2980107835984773,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
3483,A,0,0.7333333333333333,0.7333333333333333,0.9333333333333333,1,1,0.20000000000000007,0,0.8142521466648941,0.572903488078802,0.31507242027536214,0.18004339347323703,0.8727761723761389,0.4697559999524403,0.9432105654472299,0.36994736619662705,0.018122234087035862,0.01278043502973612,-1.559765177706711,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
7988,B,1,0.9,0.6666666666666666,0.9,1,1,0.2333333333333334,0,0.9134511749466905,0.3868817594127476,0.08947140222963111,0.2316779280532999,0.9211948196855371,0.297249794990387,1.378791713535989,-0.8391196465228552,1.8924413372854403,-0.4635579107922007,-0.6269257563073906,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1
1054,A,0,0.2,0.2,0.5333333333333333,0,0,0.3333333333333333,0,0.6090979540765199,0.8409827562541968,0.36738791526759956,0.05505847219531856,0.7527106418021867,0.7946795305522327,0.1335133803912118,0.8584344557964826,-1.3696828024367917,-1.5734146534105542,0.02869810907939372,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
4577,A,0,0.4666666666666667,0.4666666666666667,0.7333333333333333,0,1,0.2666666666666666,1,0.764497880898155,0.5388797166268605,0.1408029206329368,0.18316182269325867,0.7976572670829405,0.440177525517058,-0.7427498001575039,-0.5650979860562547,0.3837523845411151,-0.15672692422573775,-0.6508940041009349,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
7526,B,0,0.6666666666666666,0.6666666666666666,0.9333333333333333,1,1,0.2666666666666667,0,0.8296779668099642,0.4285110084713283,0.1821349357033089,0.18148649280911427,0.8606995593738882,0.35074204841377027,1.4096915241099603,0.3532394859267474,-0.44830060033470837,1.0234030605639834,-0.7014620832297244,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1627,A,0,0.16666666666666666,0.16666666666666666,0.5333333333333333,0,0,0.3666666666666667,0,0.42107967663187074,0.8108652930957563,0.7278509553123589,0.04745112241184473,0.8424473870451034,0.7723888248135532,0.06462791956925525,0.4005438161569483,-1.7806539771146803,-2.2507455951814874,-1.5014242324134326,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1
2750,A,0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0,0,0.0,0,0.1038491633304719,0.8896830356162877,0.05976679528599815,0.0371093031611387,0.15740922693107556,0.8566675181302807,-2.2987631167790927,-0.3202406587511074,0.6943969732642945,-0.7220956872040591,-1.0848285129994713,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3336,A,0,0.26666666666666666,0.26666666666666666,0.3333333333333333,0,0,0.06666666666666665,0,0.6879503725540161,0.8784654977664512,0.19682716903330347,0.08522027807537705,0.7493702173221062,0.8036024237671697,-1.1084364648718115,-0.8315124124259453,0.765818727460864,-0.634283005513545,0.6995871716246348,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
2899,A,0,0.7666666666666667,0.7666666666666667,0.8666666666666667,1,1,0.09999999999999998,0,0.8701144940941951,0.12457665416784444,0.09728071237143324,0.22008058986041637,0.8827498486354357,0.09715975063574814,0.9131698873072588,-0.8600811694237297,0.9017025681365862,0.196956748321297,0.14284194253197507,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
6667,A,0,0.4,0.4,0.5,0,0,0.09999999999999998,0,0.5550166702510365,0.6861511244157291,0.08978482270330433,0.04964080166304012,0.5949694196184732,0.652090032537736,-0.08800428903262841,-0.5372303350062132,-0.11841804545695804,-2.0705889328642897,-1.5184353915777915,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0
2367,A,0,0.3,0.3,0.43333333333333335,0,0,0.13333333333333336,0,0.37832372723546065,0.7653118559936563,0.2433193562226172,0.25382271339416274,0.5295895977034045,0.5710583241126237,-1.320970655908891,0.684807520446975,-1.020221358463,1.0585419084637493,0.6128608557410278,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
4589,B,0,0.4,0.4,0.36666666666666664,0,0,-0.03333333333333338,0,0.5786930801744034,0.8359847616169923,0.2510387676890807,0.19702840354413453,0.6844574501463034,0.6712720186483725,-0.5344025303179697,1.6021261444629769,1.5948742742082154,0.23620128678406696,-0.34463410504523045,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1
2647,B,1,0.7666666666666667,0.5666666666666667,0.7666666666666667,0,1,0.20000000000000007,1,0.504832381659673,0.3483794980369429,0.23569438665805192,0.3430834811072799,0.6215406097573247,0.22885624710402178,0.4832609980829666,-0.7041022875327038,-1.0965916566645615,0.9870977413840473,0.21115919722700519,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0
7515,A,0,0.3,0.3,0.5333333333333333,0,0,0.23333333333333334,0,0.23047238733070938,0.7779714764228417,0.5307812615167338,0.1592537809156611,0.6389232243552759,0.6540765773579651,-0.4963123719469324,2.0379242558690076,-0.9648243087893473,-0.03642793378175981,-2.4135691830991215,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
1736,B,0,0.3333333333333333,0.3333333333333333,0.5666666666666667,0,0,0.23333333333333334,0,0.43585381560918296,0.7469121077606048,0.0855901305515693,0.1287191448777958,0.4841391611813627,0.6507702199507877,-0.16725734426292688,-0.2207117679497613,1.0601875692177962,-0.9147631888655418,-2.2351762984273305,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1
9143,B,0,0.13333333333333333,0.13333333333333333,0.3333333333333333,0,0,0.19999999999999998,0,0.30825237922653365,0.9195344890336676,0.3137362916529064,0.1447999268591077,0.525278712527722,0.7863859622771656,-1.5542000224677628,0.42530041546354713,0.6923022559773127,-1.7239089276447015,-0.6137772840067285,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3192,A,1,0.7666666666666667,0.8666666666666667,0.7666666666666667,1,1,-0.09999999999999998,0,0.9193618188673025,0.5010922613028268,0.2854582657728792,0.06254947743850288,0.9423806542085217,0.4697492022098572,2.7363195400043185,1.9788167865412298,0.922963130284197,-1.847048136953879,1.3321502719800584,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
9587,A,0,0.4,0.4,0.6666666666666666,0,1,0.2666666666666666,1,0.631691899104613,0.6260815814833591,0.43831735298516933,0.2992059566770499,0.7931277309720737,0.4387542429377502,-0.046143191251404855,0.78518405918123,0.5162917587204856,0.11546426330490608,0.6420516278935837,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
6537,A,0,0.7,0.7,0.7333333333333333,1,1,0.033333333333333326,0,0.6300068498724489,0.6082424386181611,0.20815917486567645,0.15639409911781313,0.7070243187089523,0.5131169103852521,-0.2584149068501799,1.4755422189481548,2.1305607639428827,-0.21176010379598378,0.43184229250120915,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
3346,B,0,0.13333333333333333,0.13333333333333333,0.5333333333333333,0,0,0.4,0,0.4032449652746037,0.8409549402045039,0.2128037404562454,0.13606588742747835,0.5302366688002647,0.726529659979056,-0.6054120256941014,0.07189206863294748,0.7670775671525658,-2.118561986472104,0.5505518199245228,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3448,A,1,0.8666666666666667,0.7333333333333333,0.8666666666666667,1,1,0.13333333333333341,0,0.8302943342193476,0.38838981615764867,0.3793888749639671,0.22398167626766208,0.8946787758348803,0.30139761408936944,1.0897212100605953,0.0786459241816492,-0.8225126288905922,0.17775580506590558,0.5524507468840025,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
3570,B,0,0.4,0.4,0.4,0,0,0.0,0,0.7138716036987105,0.7750653920158423,0.246043818263887,0.08379068238246994,0.7842717268384024,0.7101221339277984,-0.1804318620688466,-0.587976820035359,-0.06057320307685002,-2.163870484279682,-0.4722466418870526,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
2310,B,1,0.7666666666666667,0.6333333333333333,0.7666666666666667,1,1,0.13333333333333341,0,0.7201032256064069,0.5945549107374599,0.2925878888788217,0.49203277955275243,0.8019976319302202,0.30201440541056895,1.2572322001968785,1.181388868005845,1.5427490015144636,2.069198129556991,1.7299590353229013,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1
4790,A,1,0.7666666666666667,0.9,0.7666666666666667,1,1,-0.1333333333333333,0,0.7854263811728271,0.37049577956716906,0.20369444259569977,0.06065259982505413,0.8291338348555702,0.3480242473122101,0.4672117833089807,-1.1864965399344285,0.3064555709818186,-1.0903071397086832,-1.0702908751696045,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0
9672,B,1,0.43333333333333335,0.4666666666666667,0.43333333333333335,0,0,-0.033333333333333326,0,0.28014104934879,0.6870918993223298,0.5204769702862163,0.2511751480922723,0.6548110550171466,0.514511489757043,-0.3175413398564588,1.3305365327330603,-0.5308779963337478,-0.3925913141615814,2.0146423915312615,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1
5761,B,0,0.6666666666666666,0.6666666666666666,0.7,1,1,0.033333333333333326,0,0.7069487546869844,0.42902376466804876,0.17767443067394167,0.16005466431663617,0.7590164678562641,0.3603565100302447,0.1602274479431018,-0.008670659107745284,-0.41052399095413955,0.036107200074024,-0.407009635977569,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0
5453,A,1,0.8,0.5666666666666667,0.8,0,1,0.2333333333333334,1,0.744109258266832,0.5257397262032965,0.2421009658325613,0.25177319433073897,0.8060606539880425,0.3933725559505244,0.7244179168570122,0.429058329592094,0.25422875520711785,0.3885875938362797,-0.2777172908513844,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
6302,A,0,0.36666666666666664,0.36666666666666664,0.7666666666666667,0,1,0.4000000000000001,1,0.6037082053949977,0.7185556416983275,0.07013276781749367,0.3851544966287918,0.6315012458140082,0.4418007052202297,-0.5169602123411305,-1.4079884958233677,0.11084491731572839,1.0082489682743476,1.2359147746201156,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
6864,A,0,0.3,0.3,0.36666666666666664,0,0,0.06666666666666665,0,0.5351328943783287,0.878386401752084,0.15967600133893717,0.10338626170055404,0.6093610149580025,0.787573315346335,-0.05881957297877975,0.9620956426448277,0.616605824867281,-1.0195768202719462,0.4478017433303931,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
7592,B,0,0.3333333333333333,0.3333333333333333,0.6,0,0,0.26666666666666666,0,0.5585798618509537,0.7601390899674414,0.6195918489167531,0.1459653907976288,0.8320801813958099,0.6491850906397899,-0.15880018372419305,1.3300953104929853,-0.2070644668699076,0.13816827273541457,-0.22870924361242695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
5354,B,0,0.8666666666666667,0.8666666666666667,0.8333333333333334,1,1,-0.033333333333333326,0,0.7966958857908981,0.4651563830849247,0.2439508829010401,0.3815171774299601,0.8462921039496224,0.28769123274683495,0.65759804058411,-0.35870210099753347,-0.802536962838005,1.3161299445374746,-0.7745707596394721,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2210,B,1,0.8333333333333334,0.5666666666666667,0.8333333333333334,0,1,0.2666666666666667,1,0.4848303871806522,0.5580336074709347,0.3577590124793994,0.21846649008832125,0.6691369591222966,0.43612196389543556,0.12979091938957085,0.05012253576855028,0.26909655774723035,0.7159609751718123,0.6301657072365295,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1
8755,A,1,0.5333333333333333,0.3333333333333333,0.5333333333333333,0,0,0.2,0,0.3360959140990352,0.6529771863572392,0.268389481550184,0.3256626858745681,0.514280787513044,0.44032688203332226,-1.2684757672252749,-0.09922003433426052,0.6968232305429287,0.5424907550263701,1.7102269311559266,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
